scenario_id,agent_id,object_type,cv_ade,cv_fde,kf_ade,kf_fde,best_model,heading_change_deg,lateral_motion_m,displacement_m,crossing,final_uncertainty,worst_error
7d1d2b26dd1e62e4,1512,pedestrian,0.22202983941462065,0.4687339484193975,0.5751844251718652,1.0592157509452897,CV,26.12574972973587,5.82757568359375,7.392787605666226,False,9.010376766856469,1.0592157509452897
7efb8ffc5f5cb1b4,1217,pedestrian,0.024649753945789023,0.06714075931466063,0.02137112607786505,0.07634991465060818,KF,946.7131471965848,0.087890625,0.12041182938377813,False,9.01037676685647,0.07634991465060818
7efb8ffc5f5cb1b4,1218,pedestrian,0.027692680327024956,0.047019245625406644,0.03255879946813536,0.04044910324057832,CV,1165.989793622395,0.037109375,0.01772837533167196,False,9.01037676685647,0.047019245625406644
7efb8ffc5f5cb1b4,1220,pedestrian,0.06319514140222558,0.1245415974294015,0.05799356539636571,0.10974628295874721,KF,1858.0541951464886,0.1142578125,0.11351357675425414,False,9.01037676685647,0.1245415974294015
7fcb65089a2bb672,2629,pedestrian,2.8866989459705246,7.769118810423818,2.4705302107156872,6.947520224334426,KF,271.603862771155,2.177734375,0.1855526571878655,False,9.01186455959754,7.769118810423818
7fcb65089a2bb672,2630,pedestrian,0.31163244533744394,1.0939750674972775,0.5156183462413645,1.0416076535004104,CV,57.910739035340754,4.619140625,5.636979993871648,False,9.01186455959754,1.0939750674972775
7fcb65089a2bb672,2631,pedestrian,0.5503079575450516,0.6987635046478774,0.8218249342745352,1.2357385944269355,CV,43.11137014720509,4.4990234375,5.090614336633725,False,9.01186455959754,1.2357385944269355
7fcb65089a2bb672,2633,pedestrian,0.41208952669507054,0.8098220664988318,0.18693037617131225,0.3481298194086274,KF,1758.4460288745354,0.091796875,0.09695549358760651,False,9.01186455959754,0.8098220664988318
7fcb65089a2bb672,2636,pedestrian,1.8203902774105265,4.152499997938259,1.8767983661137464,4.245147597976862,CV,99.27106646272414,4.5859375,5.3544051145702145,False,9.01186455959754,4.245147597976862
821e0118a0ef48b2,3937,pedestrian,1.4113240730507084,3.435232253796924,1.6635137256205228,3.7338549117301643,CV,65.031465444997,6.47216796875,7.582795538451968,False,9.01186455959754,3.7338549117301643
821e0118a0ef48b2,3938,pedestrian,0.40599121768581425,0.8833216406698355,0.4789994922463348,1.0835155006466857,CV,31.862279945121678,4.74951171875,5.882053913990366,False,9.01186455959754,1.0835155006466857
821e0118a0ef48b2,3956,pedestrian,0.41961221642922925,0.688613492946033,0.3270929012323577,0.553820617962395,KF,114.18705998463344,5.14111328125,6.46593532048025,False,9.01037676685647,0.688613492946033
8e8052b4f96b2199,310,pedestrian,2.8448536367120516,6.981530763046987,1.9415949386353315,5.194867102042671,KF,31.355303893894547,0.56103515625,9.242929224899166,False,9.010376766856469,6.981530763046987
8f1ccf225dd5813c,159,pedestrian,0.15450033715849837,0.29807044500500757,0.06885928868365783,0.11742830235522908,KF,895.0848948710142,0.056640625,0.030587079062174685,False,9.012360496899156,0.29807044500500757
914f16ffef6529c5,108,pedestrian,0.07005221425309333,0.14741316400046525,0.06802067013605594,0.14036750820124677,KF,884.5778386812613,0.0419921875,0.00966747552403483,False,9.01037676685647,0.14741316400046525
914f16ffef6529c5,116,pedestrian,0.10561117118079849,0.26881871438949806,0.46967994340283964,0.8879089676685782,CV,13.745698138988596,0.1044921875,9.016376513623896,False,9.01037676685647,0.8879089676685782
91ae85924f2177b3,216,pedestrian,2.3586741050233773,6.400934001548377,2.248745060048986,5.97766531393855,KF,93.99675148852579,2.6370849609375,7.032196143653619,False,9.01037676685647,6.400934001548377
95bd21699baa15a5,4569,pedestrian,0.3536192373366482,1.8184514185863627,0.35818997692056626,1.8916743045143496,CV,593.1837500721047,1.1728515625,1.9246453616519577,False,9.010376766856469,1.8916743045143496
95bd21699baa15a5,4570,pedestrian,0.4755311562123871,1.4267004325045567,0.412931795105719,1.4650568066716452,KF,689.3232446376634,1.363525390625,1.922283423840779,False,9.010376766856469,1.4650568066716452
9646b687f1411768,3338,pedestrian,1.0267402319331547,2.2585442277531707,0.867064674376438,1.838129785941683,KF,41.511458356364415,5.01904296875,5.832436881551611,False,9.010376766856469,2.2585442277531707
9646b687f1411768,3340,pedestrian,0.9828265010377006,2.305011013417252,0.6988145490740741,1.7460601820987283,KF,41.44767176896639,3.748046875,5.014195277048053,False,9.010376766856464,2.305011013417252
a067a3788873f5be,4821,pedestrian,1.0451531418102389,1.3574374150528847,0.7849893309197509,0.883005434546287,KF,437.5302521483093,0.625,3.230349908693132,False,9.009880842318957,1.3574374150528847
a067a3788873f5be,4835,pedestrian,2.2362274599659187,4.992589077482375,2.5410556637511856,5.533628538583335,CV,43.59902379621628,5.4287109375,8.897305391451136,False,9.008393087785572,5.533628538583335
a067a3788873f5be,5049,cyclist,4.827424293143208,10.955415292850654,4.269654899789787,9.328552321377302,KF,38.85028264357725,26.7177734375,27.15475335320872,False,9.010376766856464,10.955415292850654
a149237c0d9c27ea,1949,cyclist,2.502329810896738,5.587325326779947,3.106581665317516,6.697769139802106,CV,24.597075289464073,14.349609375,14.34969750893006,False,9.01186455959754,6.697769139802106
a200040e65ba224c,4717,pedestrian,0.26116313287350046,0.49760284206788935,0.29067642147897904,0.8429000030629308,CV,22.323278814918307,7.167724609375,7.642171672967664,False,9.001450609171536,0.8429000030629308
a2fd6176c7695739,3687,pedestrian,0.44666533467213493,1.3026220487360678,0.403891600862256,1.2229001508316633,KF,418.2629236082285,1.30615234375,1.3104585541073472,False,9.005913560281655,1.3026220487360678
a2fd6176c7695739,3688,pedestrian,0.2584860891570666,0.24615721168997184,0.25400712325543534,0.2275842178887833,KF,576.4530072100258,0.413330078125,0.4480172051847005,False,9.005913560281655,0.24615721168997184
