scenario_id,agent_id,object_type,raw_jitter,smooth_jitter,jitter_reduction_percent,raw_angle_std_deg,smooth_angle_std_deg
a2fd6176c7695739,3698,pedestrian,0.0021419269388482575,0.0035884737272522927,-67.5348333394538,3.7862191618041305,4.175198647089693
a2fd6176c7695739,3724,pedestrian,6.542915891970758e-05,6.592874079487387e-05,-0.763546228340428,0.0484164898095577,0.05605815987685365
a2fd6176c7695739,3725,pedestrian,0.0005817077936668013,0.0005824900483769113,-0.1344755422957278,0.42590068896546796,0.49345317965462887
a2fd6176c7695739,3743,pedestrian,1.9803961888609223e-05,1.9708410530074882e-05,0.48248607562358437,0.014356212979368047,0.01664312167146612
a2fd6176c7695739,3746,pedestrian,0.00020699760438645852,0.00020510447049275625,0.9145680208780783,0.14897750402703347,0.17278655016925584
a2fd6176c7695739,3747,pedestrian,6.771359374407204e-05,6.4542824470748e-05,4.682618508342898,0.045660325934256875,0.053172765511552714
a2fd6176c7695739,3798,pedestrian,0.027303000347136966,0.01707776729180278,37.45095017151263,8.282380283148804,10.268211738401483
a2fd6176c7695739,3799,pedestrian,0.0012570975386161898,0.00174702779992594,-38.97313026712821,1.6069729187277038,1.8027118458395313
a4956b27f127a67c,5217,cyclist,4.616515190107862e-05,4.562076503905388e-05,1.1792160094939985,0.03308024576942179,0.038377304152121865
a991619cfc4f2216,1956,pedestrian,7.218421906673615,1.5907746960499944,77.96229263657638,140.7353997412025,99.63733959496196
ae92386e0686d4d6,2732,pedestrian,8.29555009342986e-05,8.272817190425385e-05,0.2740373181819361,0.06034362041284702,0.06994135982784462
ae92386e0686d4d6,2733,pedestrian,0.00012810988062996742,0.00012850043694937697,-0.304860419422009,0.0940850500694628,0.10898534474465212
ae92386e0686d4d6,2735,pedestrian,0.00017505667396235935,0.000176201804034406,-0.6541481944829298,0.12930341015450714,0.14972857879725704
ae92386e0686d4d6,2739,pedestrian,0.006629097927681933,0.007420887813383299,-11.94415732486004,5.572864191235101,6.424854644651797
ae92386e0686d4d6,2753,pedestrian,0.00010970670210781463,0.00011047938863114836,-0.7043202543581807,0.0811016124936238,0.09390772904239866
b065dcb23730589b,8044,cyclist,4.572832640093338e-05,4.6178709086106554e-05,-0.9849096186559325,0.03396149903884181,0.03931293611306323
b5b52effcbc11899,1156,pedestrian,0.0006560864114326403,0.0009080483552570895,-38.40377417271321,0.8344035542438331,0.9361732032280368
b682b4171243133d,1243,pedestrian,1.7509123449528375e-05,1.7604143460623334e-05,-0.5426885667284412,0.012909517788389618,0.014950378859304113
b6c121ee6748be2e,2728,pedestrian,5.532897021442551e-05,5.546351324834831e-05,-0.24316923557655176,0.040593206549853066,0.047024845557125175
b6c121ee6748be2e,2729,pedestrian,0.00010736336803887525,0.00010734674701568637,0.015481093311886221,0.07843298560210347,0.09088396521538385
bf5644083714297,1974,pedestrian,8.546335458774478e-06,8.64292411293377e-06,-1.1301762565395777,0.006362339945723921,0.0073638004162119445
c37fa6a0a21345f3,2925,pedestrian,0.00020017360784542858,0.0002012352687085439,-0.5303700495497519,0.14755371467705822,0.1708832980782
c511128eee46dcc1,1009,pedestrian,0.0006222060545291442,0.0008602812459358233,-38.263078553107796,0.7899105298639995,0.8863414375198833
c6d3e9d6c619e786,1341,pedestrian,0.0004226722218854917,0.0004468943985865792,-5.730723583640098,0.33881881867787333,0.3903985393989879
c92f5e81941151a4,96,pedestrian,0.008091457675119144,0.012373822604671503,-52.92451745401118,10.585203756638412,11.973724715391533
c92f5e81941151a4,97,pedestrian,3.5625669680570125e-05,3.482311767712076e-05,2.2527352065105624,0.0250733033479979,0.02912064941142982
c92f5e81941151a4,98,pedestrian,0.0003025750126988314,0.00033405775160854744,-10.404936821750207,0.26089766966712286,0.29930974158822743
c92f5e81941151a4,99,pedestrian,0.0002876442708453908,0.0002899797511368263,-0.8119335332393286,0.2130074100513157,0.24661689161502967
c92f5e81941151a4,103,pedestrian,0.0017958066455682341,0.002536753696758183,-41.2598457088066,2.356516078184883,2.6401510018091363
c92f5e81941151a4,133,pedestrian,0.00026963575546194105,0.00027497638058018305,-1.980681348841299,0.20352726177954128,0.23536522211755412
c92f5e81941151a4,136,pedestrian,0.0012937557207557226,0.0010934781397331506,15.480324284524421,0.712337407871105,0.8404873161435878
cb481a607e0df310,3462,pedestrian,0.00013469462879612593,0.00013435885015869787,0.2492888101249414,0.0980190616685278,0.11360640169356022
d4940e640de558c5,555,pedestrian,8.782809833936867e-05,8.841391687829159e-05,-0.6670058329844599,0.06488807055642859,0.07513682800953551
d53adebfe1178441,590,pedestrian,6.317630925970264e-05,6.236351311336819e-05,1.2865521203418855,0.045188758951602195,0.05243054035861724
d84357e99e171a20,57,pedestrian,0.0002646497618629695,0.00026429705032192884,0.13327483786790645,0.19295126984053063,0.22360986122667628
e3d1b5e3c9e05d41,1609,pedestrian,6.239108907195145e-05,6.321813449751801e-05,-1.325582607818854,0.04659594462751244,0.05391980813095495
e3d1b5e3c9e05d41,1610,pedestrian,0.002114330363180823,0.0031404668246304366,-48.53245638992207,3.029342936748695,3.3778453253323284
e3d1b5e3c9e05d41,1611,pedestrian,7.222708431621149,1.6095086730347956,77.71599548462544,140.59951187301783,126.94980718044012
e3d1b5e3c9e05d41,1612,pedestrian,5.384397323926038e-05,6.375925389530579e-05,-18.41483839237866,0.05232336038533066,0.05961017832236998
e3d1b5e3c9e05d41,1614,pedestrian,0.0008564343384751538,0.0011968025888723943,-39.74248055061082,1.1078966509819839,1.2418296810173428
e3d1b5e3c9e05d41,1615,pedestrian,0.0012683214741552361,0.0014966529483473679,-18.00264986794548,1.2223167936873789,1.3934333842298212
e3d1b5e3c9e05d41,1616,pedestrian,0.0012646347211204656,0.0016949001625811276,-34.02290276194909,1.5131309883343955,1.704123959675034
e3d1b5e3c9e05d41,1622,pedestrian,0.0021802743311599925,0.0031648162450301953,-45.156790583613734,2.994808889199623,3.3473546888750585
e9653159c09f5c72,4373,pedestrian,0.00019875985643889039,0.00019928697146752937,-0.2652019568151843,0.14587283020964123,0.16898199624985002
e9653159c09f5c72,4374,pedestrian,0.0001794045811566036,0.00017952232898238663,-0.06563256357441125,0.13123541641761008,0.1520564047689192
