scenario_id,agent_id,object_type,predictor,ade,fde,angular_error_deg,uncertainty,timing_penalty_s,iape
140117c81b4ef9fb,4622,cyclist,KF,0.521078694442588,0.8736246210546099,1.405464064254636,4.500544100555659,0.0,2.3783274383493223
140117c81b4ef9fb,4623,cyclist,KF,1.7460195574254715,3.0019000827848457,1.3787061440961312,4.500544100555659,0.0,4.6660681361893985
16a8cd972084277a,4992,pedestrian,KF,3.653349984860494,7.065015433019391,2.7767932299381823,4.500544100555655,0.0,8.674860593033793
1870b2208fe4ade9,64,pedestrian,KF,0.4291340172625915,0.7995901825937005,33.86330448541026,4.500544100555656,0.0,3.8722575629966514
1870b2208fe4ade9,65,pedestrian,KF,0.13119607552810725,0.2518419557597187,7.269080064475322,4.500544100555656,0.0,1.9707342867984294
1870b2208fe4ade9,66,pedestrian,KF,0.2551029913815724,0.4011748235583304,133.71495278250686,4.500544100555656,0.0,8.491601272452778
1870b2208fe4ade9,71,pedestrian,KF,1.5669916809852098,2.632549160854628,16.46109909805266,4.500544100555656,0.0,5.0564844464818535
1870b2208fe4ade9,141,cyclist,KF,4.585508791540534,8.772683175615626,9.073884021439437,4.500544100555656,0.0,10.775707810587015
1870b2208fe4ade9,142,cyclist,KF,2.7500648723480676,5.8156832095403574,1.256592081281546,4.500544100555656,0.0,7.07089931134902
1e41e4f90a5cae0a,424,pedestrian,KF,0.694653876432337,1.3181097282704584,1.0271692419381546,4.501143445218892,0.0,2.755410236230141
1e41e4f90a5cae0a,566,cyclist,KF,1.6365071664370276,4.587880986282703,8.172082479086702,4.499545192109956,0.0,5.688915341165701
27384099b57a800b,5490,pedestrian,KF,0.44300292774867356,0.8784916696384844,0.23714427785411785,4.500544100555659,0.0,2.244269206627319
27384099b57a800b,5491,pedestrian,KF,0.1495444502467944,0.266896925966136,29.119767214166444,4.500544100555659,998.8,802.1291445041048
27384099b57a800b,5492,pedestrian,KF,1.5999319256071827,3.058764023223245,4.172327345190287,4.500544100555659,0.0,4.688093534645017
27384099b57a800b,5493,pedestrian,KF,0.7643522736947294,1.8685316175499662,1.20711011839266,4.500544100555659,0.0,3.109136818556043
2d84b1ab55ab81d3,1529,pedestrian,KF,0.0339827293939526,0.046678541452935006,23.02690794231336,4.501143445218891,997.8,800.7990104308018
2d84b1ab55ab81d3,1551,pedestrian,KF,2.216774062926948,4.213384824346077,7.469537545168473,4.501143445218891,0.0,6.047286385924077
2d84b1ab55ab81d3,1621,cyclist,KF,5.367555471799436,12.585740154849539,166.82472907301516,4.501143445218891,0.0,21.352005036440634
2db20518212cdfeb,5560,pedestrian,KF,2.5910346738352636,6.077095212741092,24.629658863665995,4.50114344521889,0.0,8.211408256954776
32275d7231509117,760,pedestrian,KF,0.6708264084934732,1.3585659477042513,0.6437277120041428,4.500743882139293,0.0,2.732518932587594
3a0389c235a0eaa1,1156,pedestrian,KF,0.5821771410550552,1.2281460961783435,4.643395027820636,4.500743882139295,0.0,2.7786431051770473
3a79684106fe2fdf,1514,pedestrian,KF,0.2906911477557273,0.45915544585637996,0.2873958155849021,4.500344318939825,0.0,1.8847419571451098
3a79684106fe2fdf,1515,pedestrian,KF,2.987041585931648,6.591581881080042,17.630898192121645,4.500344318939825,0.0,8.514480731759699
3b523aceb232aa6f,6911,pedestrian,KF,0.5589715681661853,0.8413370862614353,3.9392638403835143,4.501143445218891,0.0,2.526946336881746
3b523aceb232aa6f,6942,pedestrian,KF,0.3132043041721994,0.7040111414170717,3.1516928208003527,4.501143445218891,0.0,2.17313754948642
3b523aceb232aa6f,6994,cyclist,KF,0.5120433625667716,1.966783560948323,2.613528771072622,4.500743882139295,0.0,2.9763347462363527
45856054906e76f1,243,cyclist,KF,2.066020938690629,3.9439329535578573,0.23799058290093228,4.4993454102996875,0.0,5.399690567704511
4f4bbc55ef30c3ea,1467,pedestrian,KF,0.3415394118200844,0.5937834569463032,175.33084042035668,4.501143445218891,994.1,806.0353161948768
4f4bbc55ef30c3ea,1468,pedestrian,KF,0.39024713418535506,0.7335005462183222,0.9136506138974605,4.501143445218891,0.0,2.1530229715550564
4f7aa8ac2ff60093,3478,pedestrian,KF,0.3519106261324971,0.5794331754824877,3.5716011477547256,4.501942571089675,0.0,2.1707900425883793
4f7aa8ac2ff60093,3482,pedestrian,KF,0.26016394383295827,0.6561613379003312,2.17393945991775,4.501942571089675,0.0,2.047524357105914
4f7aa8ac2ff60093,3491,pedestrian,KF,0.3684775489949238,1.1083550616636735,2.8438180402520405,4.501942571089675,0.0,2.415428753166265
4f7aa8ac2ff60093,3527,pedestrian,KF,1.0528646570052709,1.9483160355177696,5.745615279988297,4.501942571089675,0.0,3.664886210090473
4f7aa8ac2ff60093,3534,pedestrian,KF,1.6726798069530435,3.3512474146337405,4.113129597312056,4.501942571089675,0.0,4.904542765462419
4f7aa8ac2ff60093,3541,pedestrian,KF,0.36057871846966505,0.5879547006503416,3.1288713268708417,4.501942571089675,0.0,2.16158240646528
4f7aa8ac2ff60093,3545,pedestrian,KF,0.48770737899638716,0.5725478082610977,15.86448523129804,4.501942571089675,0.0,2.917788316018741
4f7aa8ac2ff60093,3548,pedestrian,KF,0.818401209801131,1.3344008971678092,2.325758306756809,4.501942571089675,0.0,2.9524723450497783
4f7aa8ac2ff60093,3557,pedestrian,KF,0.38932777809856667,0.720976232491197,2.700927838651205,4.501942571089675,0.0,2.235445057603628
4f7aa8ac2ff60093,3569,pedestrian,KF,0.24507618324032127,0.3890650227914307,3.807350544317468,4.501942571089675,998.9,801.1005589931788
4f7aa8ac2ff60093,3579,pedestrian,KF,0.3958426020977464,0.9289938499559895,0.8593218155253193,4.501942571089675,0.0,2.2538883891789094
4f7aa8ac2ff60093,3590,pedestrian,KF,0.4777550953877037,1.1691316369218012,4.131790141629317,4.500544100555649,0.0,2.6190736510967647
5d6f6adb8f60a8e,4292,pedestrian,KF,0.3943226647002622,0.7513608723796067,1.4011451711174236,4.500344318939825,0.0,2.1901636551278845
5d6f6adb8f60a8e,4294,pedestrian,KF,0.5457095468688378,0.9617571666072482,0.8537077292461567,4.500344318939825,0.0,2.419376812316717
66d2f8859f26c401,1629,pedestrian,KF,0.02225120668662834,0.045288799638238814,96.07535256607203,4.500544100555659,0.0,6.1988264649760465
