scenario_id,agent_id,object_type,selected_predictor,speed,heading_change,lateral_motion,cv_fde,kf_fde,hybrid_fde,oracle_best_fde,hybrid_gain_vs_cv,hybrid_gain_vs_kf
5d6f6adb8f60a8e,4292,pedestrian,CV,1.2314397040044123,12.015886489432349,0.17327880859375,0.32922781597260903,0.7513608723796067,0.32922781597260903,0.32922781597260903,0.0,0.42213305640699766
5d6f6adb8f60a8e,4294,pedestrian,CV,1.1809877691020183,13.864637927271346,0.11651611328125,0.21974225282263518,0.9617571666072482,0.21974225282263518,0.21974225282263518,0.0,0.742014913784613
66d2f8859f26c401,1629,pedestrian,KF,0.05804011561130766,285.53946891300075,0.0247802734375,0.12296040765928001,0.045288799638238814,0.045288799638238814,0.045288799638238814,0.0776716080210412,0.0
66d2f8859f26c401,1630,pedestrian,KF,0.05018254673468189,378.2339118250874,0.0096435546875,0.04422646702848738,0.06932951017910939,0.06932951017910939,0.04422646702848738,-0.025103043150622013,0.0
66d2f8859f26c401,1631,pedestrian,KF,0.0800488258080168,285.4948485991386,0.0245361328125,0.03636990846495691,0.03898142221718652,0.03898142221718652,0.03636990846495691,-0.002611513752229608,0.0
66d2f8859f26c401,1632,pedestrian,KF,0.05093179584835923,280.4374753511182,0.02197265625,0.09285503086431103,0.06604683546663134,0.06604683546663134,0.06604683546663134,0.026808195397679688,0.0
66d2f8859f26c401,1634,pedestrian,CV,0.7779232537739846,10.93472911862042,0.224365234375,2.086440930137354,1.5694794377332475,2.086440930137354,1.5694794377332475,0.0,-0.5169614924041064
66d2f8859f26c401,1665,pedestrian,KF,0.13428608608357895,524.7932428784266,0.0325927734375,0.1269205527266836,0.07316701516635518,0.07316701516635518,0.07316701516635518,0.05375353756032841,0.0
66d2f8859f26c401,1679,pedestrian,CV,1.0536171211709617,8.542563517128507,0.914794921875,4.934097284469119,4.731245909270592,4.934097284469119,4.731245909270592,0.0,-0.20285137519852725
675906df18cc419a,1594,pedestrian,CV,1.297824840698664,7.515421482735299,1.11602783203125,0.9751068461773751,1.6843605341330057,0.9751068461773751,0.9751068461773751,0.0,0.7092536879556306
